clock,sample,za1,za2,za3,za4,za5,za6,za7,za8,za9,za10,za11,za12,za13,za14,za15,za16,za17,za18,za19,za20,za21,za22,za23,za24,za25,za26,za27,za28,za29,za30,za31,za32,zd1,zd2,zd3,zd4,zd5,zd6,zd7,zd8,zd9,zd10,zd11,zd12,zd13,zd14,zd15,zd16,zd17,zd18,zd19,zd20,zd21,zd22,zd23,zd24,zd25,zd26,zd27,zd28,zd29,zd30,zd31,zd32,pattern1,pattern2,pattern3,pattern4,pattern5,pattern6,pattern7,pattern8,pattern9,pattern10
2016-07-07T03:34:01.646Z,2081529,-7068,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-3268,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-12365,-2081529,-552,-401,-596,-6,-2081529,-60,-7064,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-480,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-2081529,-548,-399,-591,-4,-2081529,-46,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T03:34:44.394Z,2081572,-7111,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-3311,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-12408,-2081572,-595,-444,-639,-7,-2081572,-103,-7107,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-523,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-2081572,-591,-442,-634,-6,-2081572,-89,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T03:39:48.144Z,2081876,-7415,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-3615,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-12712,-2081876,-899,-98,-943,-10,-2081876,-61,-7411,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-827,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-2081876,-895,-96,-938,-8,-2081876,-48,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T03:41:50.216Z,2081998,-7537,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-3737,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-12834,-2081998,-1021,-220,-1065,-10,-2081998,-33,-7533,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-949,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-2081998,-1017,-218,-1060,-8,-2081998,-27,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T03:42:37.350Z,2082045,-7584,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-3784,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-12881,-2082045,-1068,-267,-1112,-9,-2082045,-80,-7580,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-996,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-2082045,-1064,-265,-1107,-4,-2082045,-74,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T03:43:31.378Z,2082099,-7638,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-3838,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-12935,-2082099,-1122,-321,-1166,-12,-2082099,-9,-7634,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-1050,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-2082099,-1118,-319,-1161,-11,-2082099,-4,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T03:44:01.983Z,2082130,-2,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-3869,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-12966,-2082130,-2,-352,-1197,-9,-2082130,-40,-7665,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-1081,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-2082130,-1149,-350,-1192,-7,-2082130,-35,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T03:45:09.461Z,2082197,-69,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-3936,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-13033,-2082197,-14,-419,-1264,-10,-2082197,-13,-16,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-1148,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-2082197,-12,-417,-1259,-8,-2082197,-102,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T03:46:56.205Z,2082304,-176,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-4043,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-13140,-2082304,-121,-14,-1371,-9,-2082304,-11,-123,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-1255,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-2082304,-119,-12,-1366,-8,-2082304,-19,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T03:49:27.055Z,2082455,-327,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-4194,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-13291,-2082455,-272,-46,-1522,-8,-2082455,-63,-274,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-1406,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-2082455,-270,-42,-1517,-6,-2082455,-56,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T03:50:36.484Z,2082524,-396,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-4263,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-13360,-2082524,-341,-26,-1591,-6,-2082524,-30,-343,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-1475,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-2082524,-339,-25,-1586,-4,-2082524,-26,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T03:54:58.714Z,2082786,-658,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-243,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-13622,-2082786,-603,-133,-1853,-5,-2082786,-45,-605,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-236,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-2082786,-601,-131,-1848,-4,-2082786,-40,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T04:11:00.347Z,2083748,-1620,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-34,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-14584,-2083748,-56,-47,-72,-5,-2083748,-10,-1567,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-30,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-2083748,-48,-36,-69,-4,-2083748,-5,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
2016-07-07T04:08:12.917Z,2083580,-1452,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-45,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-14416,-2083580,-20,-30,-6,-67,-2083580,-68,-1399,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-40,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-2083580,-15,-24,-1,-65,-2083580,-64,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
2016-07-07T04:06:53.814Z,2083501,-1373,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-32,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-14337,-2083501,-48,-43,-65,-3,-2083501,-10,-1320,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-28,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-2083501,-45,-33,-63,-1,-2083501,-5,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
2016-07-07T04:19:26.667Z,2084254,-2126,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-24,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-15090,-2084254,-220,-231,-206,-18,-2084254,-73,-2073,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-19,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-2084254,-216,-229,-202,-16,-2084254,-8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T04:19:02.530Z,2084230,-2102,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,0,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-15066,-2084230,-196,-207,-182,-13,-2084230,-49,-2049,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-512,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-2084230,-192,-205,-178,-12,-2084230,-487,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T11:10:32.296Z,2108920,-26792,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-24221,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-39756,-2108920,-284,-11788,-337,-24256,-2108920,-24258,-26739,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-24215,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-2108920,-23916,-2108920,-278,-11784,-332,-24252,-2108920,-24244,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-08T01:59:10.729Z,2162238,-918,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-40,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-93074,-2162238,-23,-30,-6,-63,-2162238,-61,-914,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-36,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-2162238,-77234,-2162238,-22,-26,-1,-59,-2162238,-57,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
2016-07-08T01:57:53.551Z,2162161,-841,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-31,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-92997,-2162161,-45,-36,-72,-5,-2162161,-10,-837,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-27,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-2162161,-77157,-2162161,-42,-32,-59,-3,-2162161,-6,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
2016-07-08T01:56:34.378Z,2162082,-762,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-65,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-92918,-2162082,-47,-52,-29,-89,-2162082,-87,-758,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-61,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-2162082,-77078,-2162082,-45,-49,-24,-84,-2162082,-83,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
2016-07-08T01:54:53.474Z,2161981,-661,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-35,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-92817,-2161981,-57,-50,-73,-7,-2161981,-12,-657,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-31,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-2161981,-76977,-2161981,-53,-43,-70,-6,-2161981,-8,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
2016-07-08T02:05:52.473Z,2162640,-1320,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-36,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-93476,-2162640,-54,-46,-69,-6,-2162640,-13,-1316,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-32,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-2162640,-77636,-2162640,-48,-39,-65,-4,-2162640,-9,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
2016-07-08T02:04:27.243Z,2162555,-1235,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-44,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-93391,-2162555,-26,-32,-8,-63,-2162555,-64,-1231,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-40,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-2162555,-77551,-2162555,-24,-29,-3,-61,-2162555,-61,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
2016-07-08T02:03:13.555Z,2162481,-1161,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-33,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-93317,-2162481,-45,-42,-64,-6,-2162481,-11,-1157,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-29,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-2162481,-77477,-2162481,-43,-36,-60,-4,-2162481,-7,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
2016-07-08T02:01:53.443Z,2162401,-1081,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-42,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-93237,-2162401,-24,-29,-7,-62,-2162401,-63,-1077,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-38,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-2162401,-77397,-2162401,-19,-27,-3,-61,-2162401,-59,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
2016-07-08T02:00:39.976Z,2162328,-1008,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-37,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-93164,-2162328,-51,-46,-73,-11,-2162328,-15,-1004,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-33,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-2162328,-77324,-2162328,-48,-40,-66,-9,-2162328,-11,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
2016-07-08T02:17:19.601Z,2163327,-2007,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-34,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-94163,-2163327,-51,-42,-68,-6,-2163327,-11,-2003,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-30,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-2163327,-78323,-2163327,-44,-34,-64,-5,-2163327,-7,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
2016-07-08T02:15:55.591Z,2163243,-1923,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-43,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-94079,-2163243,-24,-29,-6,-63,-2163243,-64,-1919,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-39,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-2163243,-78239,-2163243,-23,-25,-2,-62,-2163243,-60,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
2016-07-08T02:14:39.297Z,2163167,-1847,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-37,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-94003,-2163167,-51,-46,-77,-7,-2163167,-12,-1843,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-30,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-2163167,-78163,-2163167,-49,-39,-66,-5,-2163167,-8,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
2016-07-08T02:12:28.181Z,2163036,-1716,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-43,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-93872,-2163036,-22,-28,-6,-64,-2163036,-64,-1712,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-37,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-2163036,-78032,-2163036,-20,-22,-1,-62,-2163036,-60,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
2016-07-08T02:11:13.985Z,2162962,-1642,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-34,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-93798,-2162962,-48,-44,-68,-7,-2162962,-12,-1638,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-30,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-2162962,-77958,-2162962,-46,-35,-62,-6,-2162962,-8,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
2016-07-08T02:09:51.335Z,2162879,-1559,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-40,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-93715,-2162879,-293,-28,-6,-64,-2162879,-61,-1555,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-36,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-2162879,-77875,-2162879,-287,-24,-1,-62,-2162879,-58,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
2016-07-08T02:24:51.164Z,2163779,-2459,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-45,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-94615,-2163779,-26,-32,-8,-66,-2163779,-68,-2455,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-40,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-2163779,-78775,-2163779,-24,-27,-4,-65,-2163779,-64,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
2016-07-08T02:22:22.651Z,2163630,-2310,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-44,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-94466,-2163630,-18,-30,-6,-67,-2163630,-67,-2306,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-38,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-2163630,-78626,-2163630,-16,-26,-367,-65,-2163630,-63,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
2016-07-08T02:30:12.896Z,2164100,-2780,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-44,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-94936,-2164100,-296,-29,-7,-71,-2164100,-69,-2776,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-39,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-2164100,-79096,-2164100,-294,-26,-2,-67,-2164100,-65,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
2016-07-08T03:34:11.546Z,2167939,-3777,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-323,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-98775,-2167939,-16,-219,-34,-355,-2167939,-1078,-3769,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-1153,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-2167939,-82935,-2167939,-12,-218,-30,-354,-2167939,-353,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
2016-07-08T03:32:34.658Z,2167842,-3680,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-226,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-98678,-2167842,-69,-122,-13,-258,-2167842,-981,-3672,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-1056,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-2167842,-82838,-2167842,-67,-121,-10,-257,-2167842,-256,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
2016-07-08T04:59:15.305Z,2173043,-8881,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-4584,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-103879,-2173043,-34,-53,-20,-5459,-2173043,-6182,-8873,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-3031,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-2173043,-88039,-2173043,-32,-44,-14,-5458,-2173043,-5457,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
